transaction_id,timestamp,amount,transaction_hour,transaction_day,customer_age,customer_transaction_count_24h,customer_avg_amount,amount_deviation,is_new_device,is_new_location,distance_from_usual_location,failed_attempts_24h,transactions_last_10min,payment_method,merchant_category,customer_account_age_days,previous_chargebacks,ip_risk_score,device_risk_score,velocity_score,fraud_label
TXN101400,2026-08-22 13:10:40,2348.62,13,5,48,5,1712.22,1.37,1,0,8.6,0,0,UPI,grocery,134,0,0.187,0.153,0.15,0
TXN101401,2026-08-28 11:54:42,1065.27,11,4,44,3,1874.3,0.57,0,0,1.2,0,1,NET_BANKING,ecommerce,1777,0,0.419,0.088,0.29,0
TXN101402,2026-08-20 19:50:17,3666.53,19,3,34,5,3375.37,1.09,1,0,3.6,0,2,UPI,electronics,159,0,0.203,0.225,0.55,0
TXN101403,2026-08-21 21:32:21,426.88,21,4,38,2,696.61,0.61,0,0,5.0,0,0,NET_BANKING,ecommerce,1101,0,0.476,0.2,0.06,0
TXN101404,2026-08-25 04:09:14,8351.41,4,1,30,4,5204.38,1.6,0,0,2.3,1,0,CREDIT_CARD,grocery,175,0,0.166,0.106,0.12,0
TXN101405,2026-09-01 13:41:04,634.48,13,1,18,5,807.75,0.79,0,0,7.7,0,1,NET_BANKING,grocery,1619,0,0.151,0.733,0.35,0
TXN101406,2026-08-13 03:51:18,6196.61,3,3,40,3,3748.25,1.65,0,0,9.7,0,0,CREDIT_CARD,electronics,586,0,0.017,0.117,0.09,0
TXN101407,2026-08-17 21:13:44,565.11,21,0,18,2,845.9,0.67,0,0,0.6,0,0,NET_BANKING,gaming,249,0,0.162,0.162,0.06,0
TXN101408,2026-08-31 02:00:39,6076.93,2,0,40,2,2511.45,2.42,0,0,1.4,1,0,NET_BANKING,grocery,698,0,0.183,0.296,0.06,0
TXN101409,2026-08-09 21:21:35,908.57,21,6,18,5,952.91,0.95,0,0,5.9,0,0,UPI,electronics,413,0,0.03,0.08,0.15,0
TXN101410,2026-08-15 11:36:26,826.09,11,5,21,3,353.93,2.33,0,0,3.3,0,2,CREDIT_CARD,luxury,335,0,0.192,0.105,0.49,0
TXN101411,2026-08-09 16:08:01,514.92,16,6,36,6,430.61,1.2,0,0,11.4,1,0,CREDIT_CARD,ecommerce,18,0,0.252,0.055,0.18,0
TXN101412,2026-08-10 16:06:57,1132.97,16,0,52,3,1131.38,1.0,0,0,3.4,0,3,UPI,utilities,713,0,0.136,0.361,0.69,0
TXN101413,2026-08-09 09:15:12,793.63,9,6,51,1,915.59,0.87,1,1,133.5,0,0,UPI,electronics,798,0,0.174,0.307,0.03,0
TXN101414,2026-08-11 22:54:22,454.3,22,1,18,6,1563.43,0.29,0,0,9.1,0,0,DEBIT_CARD,luxury,774,0,0.02,0.184,0.18,0
TXN101415,2026-08-09 14:11:41,1266.79,14,6,47,0,2094.12,0.6,0,0,9.6,5,0,UPI,ecommerce,213,0,0.265,0.019,0.0,0
TXN101416,2026-08-10 03:58:54,1217.36,3,0,47,2,837.25,1.45,0,0,10.1,0,0,DEBIT_CARD,ecommerce,168,0,0.255,0.284,0.06,0
TXN101417,2026-08-25 04:51:10,1766.01,4,1,37,2,1720.88,1.03,0,0,1.7,0,1,UPI,ecommerce,393,0,0.264,0.322,0.26,0
TXN101418,2026-08-11 14:34:07,6134.48,14,1,27,5,3182.41,1.93,0,0,6.0,0,2,UPI,travel,30,0,0.368,0.091,0.55,0
TXN101419,2026-09-03 18:03:00,1346.88,18,3,44,6,2045.09,0.66,0,0,10.0,0,0,UPI,luxury,20,0,0.045,0.346,0.18,0
TXN101420,2026-08-20 22:26:46,1315.94,22,3,32,4,1605.08,0.82,0,0,0.5,0,0,UPI,electronics,46,0,0.056,0.184,0.12,0
TXN101421,2026-08-05 17:31:58,1058.9,17,2,62,2,1407.87,0.75,0,0,7.5,0,0,CREDIT_CARD,gaming,343,0,0.077,0.372,0.06,0
TXN101422,2026-08-22 09:34:01,1941.47,9,5,26,9,2643.02,0.73,0,0,5.5,0,5,CREDIT_CARD,electronics,392,0,0.229,0.195,1.0,0
TXN101423,2026-09-02 01:53:47,1053.76,1,2,21,2,1121.14,0.94,0,0,11.2,0,0,UPI,travel,659,0,0.217,0.013,0.06,0
TXN101424,2026-08-24 23:10:10,667.13,23,0,29,2,1253.58,0.53,0,1,43.3,0,0,CREDIT_CARD,gaming,140,0,0.023,0.185,0.06,0
TXN101425,2026-08-31 19:00:18,949.78,19,0,58,2,706.09,1.35,0,0,0.2,0,1,DEBIT_CARD,ecommerce,329,0,0.251,0.354,0.26,0
TXN101426,2026-08-16 15:22:19,876.72,15,6,18,4,1394.41,0.63,0,1,294.1,1,1,UPI,gaming,127,0,0.085,0.059,0.32,0
TXN101427,2026-08-12 17:27:24,4128.26,17,2,36,1,1450.33,2.85,0,0,3.0,2,0,DEBIT_CARD,grocery,337,0,0.255,0.122,0.03,0
TXN101428,2026-08-23 16:53:41,1321.58,16,6,18,3,3513.7,0.38,0,0,4.3,0,0,UPI,grocery,112,0,0.154,0.175,0.09,0
TXN101429,2026-08-29 09:09:41,3602.19,9,5,42,1,1417.91,2.54,0,0,10.4,0,0,NET_BANKING,travel,281,0,0.141,0.36,0.03,0
TXN101430,2026-08-24 02:45:51,1183.45,2,0,39,0,1745.35,0.68,0,0,6.9,0,0,UPI,gaming,454,1,0.314,0.169,0.0,0
TXN101431,2026-08-23 14:51:16,587.01,14,6,39,1,1472.62,0.4,1,0,3.0,0,1,NET_BANKING,ecommerce,886,0,0.231,0.283,0.23,0
TXN101432,2026-08-09 20:56:03,7142.75,20,6,35,3,9642.27,0.74,1,1,473.6,0,0,NET_BANKING,travel,419,0,0.051,0.549,0.09,0
TXN101433,2026-08-25 07:19:08,2103.34,7,1,25,4,1305.54,1.61,0,0,10.2,0,0,WALLET,travel,1,0,0.23,0.361,0.12,0
TXN101434,2026-08-16 22:49:05,2531.42,22,6,39,1,1583.5,1.6,1,0,8.5,0,0,DEBIT_CARD,ecommerce,66,0,0.349,0.295,0.03,0
TXN101435,2026-08-24 12:02:10,3691.44,12,0,40,2,3074.36,1.2,0,0,10.7,0,0,CREDIT_CARD,electronics,1152,1,0.14,0.042,0.06,0
TXN101436,2026-08-30 10:38:45,1821.53,10,6,19,1,2897.51,0.63,0,1,68.4,2,0,UPI,electronics,317,0,0.045,0.144,0.03,1
TXN101437,2026-08-14 05:25:37,6532.05,5,4,32,4,8565.21,0.76,0,0,7.1,0,2,CREDIT_CARD,ecommerce,133,0,0.339,0.354,0.52,0
TXN101438,2026-08-17 02:47:30,1206.78,2,0,41,1,1290.23,0.94,0,0,5.4,0,0,UPI,grocery,65,0,0.31,0.356,0.03,0
TXN101439,2026-08-26 11:35:07,876.22,11,2,32,3,745.67,1.18,0,0,8.3,0,0,UPI,ecommerce,92,0,0.264,0.159,0.09,0
TXN101440,2026-08-21 03:41:24,3310.04,3,4,23,5,3739.96,0.89,0,0,7.1,1,3,UPI,gaming,56,0,0.224,0.165,0.75,0
TXN101441,2026-08-23 07:26:59,11155.88,7,6,48,1,3645.31,3.06,0,0,10.1,0,0,UPI,ecommerce,227,0,0.077,0.291,0.03,0
TXN101442,2026-08-17 05:33:14,1518.81,5,0,28,3,1943.77,0.78,1,0,4.2,0,0,UPI,gaming,50,0,0.023,0.105,0.09,0
TXN101443,2026-09-04 00:29:45,890.91,0,4,47,10,1116.84,0.8,0,0,3.2,0,3,UPI,utilities,91,0,0.316,0.108,0.9,0
TXN101444,2026-08-13 04:27:17,3858.22,4,3,42,3,1408.54,2.74,0,0,11.3,0,0,NET_BANKING,ecommerce,197,0,0.425,0.042,0.09,0
TXN101445,2026-09-02 07:18:26,3074.41,7,2,31,3,1390.03,2.21,0,0,2.7,0,0,CREDIT_CARD,utilities,49,0,0.3,0.048,0.09,0
TXN101446,2026-08-08 21:56:45,5479.07,21,5,48,2,3294.47,1.66,0,0,11.3,3,0,DEBIT_CARD,gaming,252,0,0.304,0.109,0.06,0
TXN101447,2026-08-24 01:24:14,1477.8,1,0,50,4,2322.66,0.64,0,0,4.2,0,3,DEBIT_CARD,travel,201,0,0.338,0.09,0.72,0
TXN101448,2026-08-25 03:10:05,9046.34,3,1,26,1,3247.65,2.79,1,0,5.7,0,0,CREDIT_CARD,grocery,123,0,0.043,0.113,0.03,0
TXN101449,2026-08-07 13:56:21,1402.54,13,4,29,1,1927.11,0.73,0,0,0.1,0,1,UPI,luxury,122,2,0.303,0.174,0.23,1
TXN101450,2026-08-20 01:53:27,1066.23,1,3,29,4,1443.56,0.74,0,0,5.5,0,0,UPI,electronics,41,0,0.167,0.164,0.12,0
TXN101451,2026-08-30 17:52:50,18108.53,17,6,29,3,6051.59,2.99,0,0,11.3,0,0,UPI,utilities,28,0,0.288,0.202,0.09,0
TXN101452,2026-08-18 16:19:39,300.82,16,1,23,7,732.98,0.41,0,1,398.4,0,2,WALLET,electronics,453,0,0.273,0.216,0.61,1
TXN101453,2026-08-19 08:06:32,2187.39,8,2,30,4,898.56,2.43,0,0,5.9,0,0,UPI,utilities,75,1,0.089,0.291,0.12,1
TXN101454,2026-09-03 04:49:01,2250.7,4,3,31,4,2122.46,1.06,0,0,5.7,3,3,NET_BANKING,grocery,161,1,0.14,0.07,0.72,1
TXN101455,2026-08-10 06:31:17,2283.76,6,0,37,4,2043.88,1.12,1,0,3.1,0,0,UPI,travel,199,0,0.121,0.108,0.12,0
TXN101456,2026-08-08 08:24:59,1390.58,8,5,58,1,1601.88,0.87,0,0,3.6,0,0,WALLET,gaming,570,0,0.053,0.41,0.03,0
TXN101457,2026-08-09 06:08:09,3191.98,6,6,40,6,3114.71,1.02,0,0,0.9,0,1,CREDIT_CARD,electronics,466,0,0.321,0.219,0.38,0
TXN101458,2026-08-19 07:11:52,566.82,7,2,40,4,867.83,0.65,0,1,1014.7,0,0,UPI,utilities,15,0,0.097,0.069,0.12,0
TXN101459,2026-08-29 12:49:56,1577.04,12,5,42,3,2853.69,0.55,0,0,7.4,0,1,DEBIT_CARD,grocery,38,0,0.072,0.282,0.29,0
TXN101460,2026-08-08 20:07:51,173.33,20,5,56,4,506.43,0.34,1,0,7.1,2,1,UPI,electronics,10,0,0.287,0.182,0.32,1
TXN101461,2026-08-20 20:49:09,2837.99,20,3,50,3,1900.53,1.49,0,0,6.7,0,0,WALLET,grocery,892,0,0.199,0.068,0.09,0
TXN101462,2026-08-19 01:54:46,1074.29,1,2,18,3,1601.42,0.67,1,0,11.1,0,0,UPI,grocery,105,0,0.131,0.28,0.09,0
TXN101463,2026-08-08 14:12:01,5258.44,14,5,39,1,2005.94,2.62,0,0,0.0,0,0,UPI,gaming,109,0,0.058,0.186,0.03,0
TXN101464,2026-08-14 00:22:43,1344.06,0,4,49,3,1580.09,0.85,0,0,10.3,0,0,WALLET,grocery,48,0,0.193,0.142,0.09,0
TXN101465,2026-08-22 20:10:22,1065.78,20,5,54,2,1662.7,0.64,0,0,1.4,0,0,CREDIT_CARD,ecommerce,143,0,0.234,0.103,0.06,0
TXN101466,2026-09-02 19:55:10,2868.14,19,2,18,1,3312.53,0.87,0,0,8.2,0,1,UPI,ecommerce,171,0,0.252,0.061,0.23,0
TXN101467,2026-09-01 02:43:09,3990.61,2,1,41,3,1092.91,3.65,0,0,5.7,3,2,UPI,grocery,506,0,0.181,0.079,0.49,1
TXN101468,2026-08-18 21:38:49,2250.93,21,1,34,2,1506.58,1.49,0,1,23.7,0,0,DEBIT_CARD,utilities,505,0,0.193,0.023,0.06,0
TXN101469,2026-08-11 06:05:50,947.18,6,1,31,3,854.09,1.11,0,0,10.0,0,0,UPI,travel,281,0,0.078,0.233,0.09,0
TXN101470,2026-08-19 03:37:11,883.18,3,2,57,2,943.73,0.94,0,0,1.0,0,0,CREDIT_CARD,utilities,263,0,0.629,0.064,0.06,0
TXN101471,2026-08-30 21:06:36,575.1,21,6,28,2,862.94,0.67,0,0,5.7,0,0,CREDIT_CARD,electronics,271,0,0.073,0.069,0.06,0
TXN101472,2026-08-05 23:33:12,1092.36,23,2,39,3,1154.65,0.95,0,1,32.0,2,1,UPI,ecommerce,72,0,0.359,0.085,0.29,0
TXN101473,2026-08-20 21:23:12,4858.95,21,3,25,3,2390.79,2.03,1,0,6.1,0,0,UPI,travel,794,0,0.087,0.054,0.09,0
TXN101474,2026-08-18 15:40:45,3665.79,15,1,37,2,2319.61,1.58,1,0,9.9,0,0,UPI,electronics,883,0,0.272,0.236,0.06,0
TXN101475,2026-09-02 05:59:24,495.71,5,2,64,1,747.99,0.66,0,0,6.7,0,0,CREDIT_CARD,electronics,79,0,0.29,0.374,0.03,0
TXN101476,2026-08-15 05:10:31,1368.79,5,5,51,0,1267.06,1.08,0,0,4.3,0,0,UPI,ecommerce,118,0,0.133,0.002,0.0,0
TXN101477,2026-09-04 02:13:34,2513.24,2,4,40,4,1477.31,1.7,1,0,4.2,0,0,NET_BANKING,ecommerce,232,0,0.129,0.072,0.12,0
TXN101478,2026-08-23 06:57:20,1254.88,6,6,26,4,1312.44,0.96,0,0,6.9,0,1,DEBIT_CARD,travel,50,0,0.077,0.309,0.32,0
TXN101479,2026-08-19 00:37:11,667.64,0,2,43,0,1003.8,0.67,0,0,9.4,0,0,DEBIT_CARD,travel,117,0,0.119,0.128,0.0,0
TXN101480,2026-08-15 05:48:28,2989.01,5,5,25,2,1418.15,2.11,0,0,7.1,0,0,UPI,grocery,69,0,0.191,0.013,0.06,0
TXN101481,2026-08-15 19:30:15,2123.9,19,5,43,2,5168.1,0.41,0,0,11.3,0,1,NET_BANKING,travel,2,0,0.082,0.37,0.26,0
TXN101482,2026-08-20 06:44:10,3091.11,6,3,30,5,979.3,3.16,0,1,71.7,0,0,CREDIT_CARD,ecommerce,457,0,0.005,0.221,0.15,0
TXN101483,2026-08-25 14:48:20,1234.57,14,1,31,4,2473.52,0.5,0,0,0.3,0,1,UPI,electronics,633,0,0.223,0.304,0.32,0
TXN101484,2026-08-11 16:50:25,5220.23,16,1,22,5,9957.84,0.52,0,1,221.6,0,5,UPI,travel,365,0,0.168,0.251,1.0,0
TXN101485,2026-09-02 06:10:40,2335.94,6,2,35,2,1163.36,2.01,1,0,9.7,0,0,UPI,electronics,65,0,0.205,0.197,0.06,0
TXN101486,2026-08-14 07:18:50,1515.83,7,4,38,3,1430.24,1.06,0,0,8.3,0,0,DEBIT_CARD,ecommerce,558,0,0.255,0.196,0.09,0
TXN101487,2026-08-26 08:35:25,8128.44,8,2,18,5,5928.09,1.37,0,0,9.9,0,0,CREDIT_CARD,luxury,135,1,0.378,0.134,0.15,0
TXN101488,2026-09-03 03:40:57,1341.41,3,3,70,1,2574.79,0.52,0,0,10.8,0,0,UPI,gaming,260,0,0.312,0.042,0.03,0
TXN101489,2026-09-01 04:41:54,46471.7,4,1,18,2,14933.54,3.11,1,0,3.7,0,0,UPI,utilities,195,0,0.229,0.035,0.06,0
TXN101490,2026-08-17 22:16:28,830.35,22,0,61,8,644.8,1.29,0,0,1.2,1,5,UPI,gaming,40,0,0.145,0.181,1.0,0
TXN101491,2026-09-01 09:24:22,5793.74,9,1,43,2,2616.8,2.21,0,0,11.1,0,0,UPI,grocery,289,0,0.291,0.072,0.06,0
TXN101492,2026-08-08 22:18:03,1808.96,22,5,34,1,1654.43,1.09,0,0,3.3,0,1,CREDIT_CARD,ecommerce,97,0,0.393,0.405,0.23,0
TXN101493,2026-08-13 01:10:44,8769.58,1,3,18,4,12039.21,0.73,0,1,65.3,0,1,NET_BANKING,ecommerce,365,0,0.135,0.036,0.32,0
TXN101494,2026-08-23 08:48:46,3241.58,8,6,20,6,3027.95,1.07,0,0,2.5,0,0,UPI,electronics,141,2,0.059,0.06,0.18,1
TXN101495,2026-08-25 11:23:32,346.05,11,1,40,1,622.42,0.56,0,0,0.6,0,0,CREDIT_CARD,ecommerce,544,0,0.142,0.154,0.03,0
TXN101496,2026-09-02 07:54:18,6293.36,7,2,46,4,3432.08,1.83,0,0,0.8,0,0,UPI,grocery,116,0,0.225,0.121,0.12,0
TXN101497,2026-08-31 04:46:39,9352.91,4,0,22,4,9351.23,1.0,0,1,146.7,1,3,CREDIT_CARD,gaming,206,0,0.206,0.228,0.72,0
TXN101498,2026-09-03 05:52:34,10295.13,5,3,26,6,6557.14,1.57,1,0,10.0,0,3,WALLET,electronics,99,0,0.077,0.222,0.78,0
TXN101499,2026-08-16 13:03:45,3364.68,13,6,35,1,1397.36,2.41,0,0,6.7,0,0,UPI,ecommerce,96,0,0.206,0.431,0.03,0
TXN101500,2026-08-05 18:06:38,2713.4,18,2,56,3,2075.14,1.31,0,0,8.5,5,0,UPI,grocery,84,0,0.466,0.363,0.09,0
TXN101501,2026-09-02 16:33:37,3834.05,16,2,28,2,3180.28,1.21,0,0,6.9,0,0,DEBIT_CARD,ecommerce,39,0,0.214,0.146,0.06,0
TXN101502,2026-08-30 12:47:25,9918.48,12,6,38,5,15177.24,0.65,1,1,439.1,0,0,UPI,utilities,92,0,0.266,0.086,0.15,0
TXN101503,2026-08-31 23:28:51,1364.24,23,0,71,3,1169.9,1.17,0,0,0.1,3,0,UPI,ecommerce,155,0,0.391,0.141,0.09,0
TXN101504,2026-08-05 20:22:04,1991.14,20,2,42,2,555.01,3.59,0,0,8.2,0,0,DEBIT_CARD,travel,183,0,0.123,0.216,0.06,0
TXN101505,2026-08-27 03:12:17,1189.02,3,3,40,2,681.18,1.75,0,0,6.2,0,0,DEBIT_CARD,grocery,59,0,0.231,0.101,0.06,0
TXN101506,2026-08-16 01:20:00,709.86,1,6,37,8,731.19,0.97,0,0,10.7,0,0,CREDIT_CARD,electronics,295,0,0.526,0.103,0.24,0
TXN101507,2026-08-25 04:24:03,510.75,4,1,50,12,1411.36,0.36,0,0,5.0,0,8,WALLET,travel,199,0,0.079,0.138,1.0,0
TXN101508,2026-08-11 00:55:33,1464.71,0,1,44,2,2470.02,0.59,0,0,3.1,0,0,DEBIT_CARD,travel,259,0,0.031,0.168,0.06,0
TXN101509,2026-08-13 18:11:43,1420.13,18,3,28,4,2667.79,0.53,0,0,8.4,0,0,DEBIT_CARD,grocery,14,0,0.024,0.214,0.12,0
TXN101510,2026-08-21 00:51:39,2813.05,0,4,44,2,5486.24,0.51,1,0,2.0,0,0,CREDIT_CARD,ecommerce,87,0,0.148,0.191,0.06,0
TXN101511,2026-08-09 11:12:22,3251.59,11,6,25,4,2482.8,1.31,0,0,5.8,0,2,UPI,ecommerce,30,0,0.201,0.236,0.52,0
TXN101512,2026-08-09 07:33:47,1552.85,7,6,31,2,1017.72,1.53,0,0,10.5,2,0,UPI,luxury,214,0,0.085,0.026,0.06,0
TXN101513,2026-08-27 09:36:46,307.31,9,3,23,3,955.76,0.32,1,0,0.0,2,0,UPI,grocery,54,0,0.137,0.266,0.09,1
TXN101514,2026-08-11 21:07:37,8819.71,21,1,44,3,5077.31,1.74,0,0,2.8,0,1,DEBIT_CARD,travel,566,0,0.111,0.424,0.29,0
TXN101515,2026-08-29 08:35:40,5082.85,8,5,32,6,6359.47,0.8,0,0,10.1,5,1,DEBIT_CARD,utilities,530,0,0.065,0.349,0.38,0
TXN101516,2026-08-07 00:53:00,917.84,0,4,36,3,1692.44,0.54,0,0,2.6,1,0,UPI,electronics,876,0,0.029,0.115,0.09,0
TXN101517,2026-08-29 12:50:39,10894.85,12,5,35,4,7372.29,1.48,0,1,75.3,0,0,UPI,electronics,301,0,0.313,0.265,0.12,0
TXN101518,2026-08-13 02:16:10,1065.24,2,3,46,1,1366.0,0.78,0,0,9.2,0,1,CREDIT_CARD,ecommerce,64,0,0.085,0.196,0.23,0
TXN101519,2026-08-22 04:12:49,7556.06,4,5,52,2,7991.87,0.95,0,0,7.1,0,0,CREDIT_CARD,utilities,355,0,0.297,0.285,0.06,0
TXN101520,2026-09-01 05:32:35,19963.44,5,1,46,4,9018.74,2.21,0,0,1.6,0,2,WALLET,electronics,421,0,0.389,0.04,0.52,0
TXN101521,2026-09-01 03:04:26,386.14,3,1,39,3,838.5,0.46,1,0,6.1,0,0,WALLET,ecommerce,354,1,0.346,0.197,0.09,1
TXN101522,2026-08-22 00:02:28,685.62,0,5,22,1,828.19,0.83,0,0,8.3,0,0,UPI,utilities,211,0,0.465,0.088,0.03,0
TXN101523,2026-08-09 12:43:16,4312.47,12,6,45,3,1773.99,2.43,0,0,2.9,0,0,UPI,ecommerce,400,0,0.126,0.345,0.09,0
TXN101524,2026-08-07 01:21:22,1237.82,1,4,29,9,716.84,1.73,0,0,2.3,0,2,WALLET,utilities,82,0,0.125,0.239,0.67,0
TXN101525,2026-08-21 19:10:44,5626.29,19,4,46,3,8781.18,0.64,0,0,0.8,0,0,DEBIT_CARD,travel,66,0,0.031,0.178,0.09,0
TXN101526,2026-08-14 11:11:52,1163.92,11,4,46,11,774.44,1.5,0,0,11.9,0,8,UPI,ecommerce,36,1,0.195,0.212,1.0,0
TXN101527,2026-08-23 16:55:21,6266.89,16,6,26,1,5446.12,1.15,0,0,5.4,0,0,UPI,travel,1302,0,0.457,0.363,0.03,0
TXN101528,2026-08-12 11:55:15,1045.69,11,2,41,2,818.8,1.28,1,0,7.3,1,0,NET_BANKING,utilities,7,1,0.058,0.148,0.06,1
TXN101529,2026-08-21 22:02:37,629.61,22,4,51,1,787.79,0.8,0,0,6.5,2,0,DEBIT_CARD,travel,1340,0,0.182,0.353,0.03,0
TXN101530,2026-08-26 03:22:43,2052.36,3,2,35,2,2756.07,0.74,1,0,1.4,1,0,UPI,grocery,738,0,0.141,0.385,0.06,0
TXN101531,2026-08-24 14:43:04,2410.63,14,0,40,4,1665.64,1.45,0,0,7.2,0,2,CREDIT_CARD,utilities,155,0,0.289,0.19,0.52,0
TXN101532,2026-08-25 01:18:59,1682.12,1,1,53,5,2196.23,0.77,0,0,7.1,0,0,UPI,electronics,9,0,0.122,0.133,0.15,0
TXN101533,2026-08-17 01:45:19,4458.07,1,0,41,5,9686.3,0.46,0,0,1.7,0,0,CREDIT_CARD,ecommerce,249,0,0.231,0.372,0.15,0
TXN101534,2026-08-19 03:02:52,622.59,3,2,18,3,1307.62,0.48,0,1,227.4,0,0,UPI,grocery,150,0,0.086,0.336,0.09,0
TXN101535,2026-08-24 08:46:18,309.19,8,0,27,6,423.14,0.73,0,0,9.4,0,0,UPI,electronics,22,0,0.218,0.174,0.18,0
TXN101536,2026-08-09 06:13:41,2586.42,6,6,18,2,1609.03,1.61,0,0,3.0,0,1,UPI,gaming,399,0,0.282,0.111,0.26,0
TXN101537,2026-08-07 00:03:45,480.61,0,4,35,5,1100.69,0.44,0,0,11.4,0,0,CREDIT_CARD,grocery,122,0,0.274,0.549,0.15,0
TXN101538,2026-08-08 09:38:48,3853.45,9,5,26,3,1303.73,2.96,0,1,601.5,0,1,CREDIT_CARD,gaming,151,0,0.081,0.083,0.29,0
TXN101539,2026-08-09 10:56:30,3323.27,10,6,18,10,4845.14,0.69,0,0,5.9,1,8,DEBIT_CARD,ecommerce,236,0,0.228,0.003,1.0,0
TXN101540,2026-09-01 16:08:13,7067.46,16,1,25,5,4276.67,1.65,0,1,149.7,0,0,CREDIT_CARD,ecommerce,241,0,0.232,0.189,0.15,0
TXN101541,2026-08-20 23:49:20,1830.29,23,3,31,2,1043.51,1.75,1,0,11.3,0,0,DEBIT_CARD,grocery,90,3,0.227,0.271,0.06,1
TXN101542,2026-08-13 01:14:48,243.05,1,3,43,5,457.24,0.53,0,0,9.2,0,0,WALLET,electronics,249,0,0.218,0.559,0.15,0
TXN101543,2026-09-03 00:42:31,734.82,0,3,24,7,686.29,1.07,0,1,20.7,0,5,CREDIT_CARD,utilities,238,0,0.506,0.281,1.0,0
TXN101544,2026-08-25 18:38:11,4116.67,18,1,44,2,1949.88,2.11,0,0,10.7,0,0,UPI,ecommerce,277,0,0.435,0.16,0.06,0
TXN101545,2026-08-25 17:01:51,845.3,17,1,54,4,642.44,1.32,0,0,5.0,0,0,UPI,ecommerce,124,0,0.128,0.158,0.12,0
TXN101546,2026-08-07 11:41:12,6280.18,11,4,50,4,1807.89,3.47,0,0,10.4,0,0,DEBIT_CARD,travel,19,0,0.261,0.347,0.12,0
TXN101547,2026-08-15 19:51:34,917.75,19,5,34,3,953.91,0.96,0,0,6.1,0,0,UPI,electronics,27,0,0.156,0.299,0.09,0
TXN101548,2026-09-01 00:23:13,3573.33,0,1,18,4,1564.98,2.28,0,0,8.5,0,0,WALLET,travel,76,0,0.522,0.3,0.12,0
TXN101549,2026-08-25 03:27:55,2789.48,3,1,65,5,3001.77,0.93,0,0,11.2,0,0,UPI,electronics,428,0,0.184,0.091,0.15,0
TXN101550,2026-08-17 06:15:52,3724.54,6,0,26,0,7055.83,0.53,0,0,7.7,1,0,UPI,gaming,712,0,0.195,0.332,0.0,0
TXN101551,2026-08-13 19:41:29,1036.0,19,3,27,6,1025.51,1.01,1,0,7.0,0,3,UPI,ecommerce,480,0,0.083,0.043,0.78,0
TXN101552,2026-08-27 15:02:13,2308.41,15,3,52,3,3149.54,0.73,1,0,8.6,0,0,UPI,grocery,375,0,0.33,0.448,0.09,0
TXN101553,2026-08-15 05:26:15,5432.42,5,5,41,0,3153.5,1.72,0,1,50.9,0,0,UPI,gaming,62,0,0.571,0.272,0.0,0
TXN101554,2026-08-15 22:14:56,12736.26,22,5,37,2,4995.58,2.55,0,0,0.1,0,0,UPI,grocery,52,0,0.198,0.179,0.06,0
TXN101555,2026-08-13 23:08:59,3021.05,23,3,29,5,5326.0,0.57,0,1,620.3,0,3,DEBIT_CARD,electronics,281,0,0.2,0.045,0.75,0
TXN101556,2026-08-25 02:05:20,906.28,2,1,22,1,1037.43,0.87,0,0,6.6,0,0,NET_BANKING,electronics,452,0,0.049,0.359,0.03,0
TXN101557,2026-08-14 21:43:44,2200.42,21,4,18,4,2632.17,0.84,0,1,89.7,0,0,CREDIT_CARD,luxury,25,1,0.116,0.186,0.12,1
TXN101558,2026-08-20 21:00:03,6933.67,21,3,29,3,5179.72,1.34,0,0,1.0,0,1,UPI,ecommerce,725,0,0.094,0.129,0.29,0
TXN101559,2026-08-25 01:52:14,4681.44,1,1,18,1,3905.92,1.2,0,0,8.4,0,0,UPI,ecommerce,466,0,0.102,0.112,0.03,0
TXN101560,2026-08-07 00:07:26,411.35,0,4,25,2,817.66,0.5,0,1,269.1,2,1,CREDIT_CARD,electronics,300,0,0.222,0.057,0.26,0
TXN101561,2026-08-20 10:54:20,5540.11,10,3,36,1,4687.41,1.18,1,0,6.6,0,1,WALLET,travel,390,1,0.086,0.229,0.23,1
TXN101562,2026-09-03 17:24:02,1125.98,17,3,49,2,1492.01,0.75,0,0,10.9,0,0,CREDIT_CARD,ecommerce,24,0,0.264,0.014,0.06,0
TXN101563,2026-08-26 14:18:46,953.2,14,2,30,6,1244.86,0.77,0,0,6.4,0,0,UPI,ecommerce,214,0,0.09,0.264,0.18,0
TXN101564,2026-08-11 11:37:18,1912.27,11,1,38,2,1550.48,1.23,0,0,11.3,1,1,WALLET,ecommerce,37,0,0.685,0.237,0.26,0
TXN101565,2026-09-04 00:50:36,1596.06,0,4,34,2,2412.45,0.66,0,0,3.3,0,0,UPI,grocery,29,0,0.178,0.509,0.06,0
TXN101566,2026-08-12 14:04:56,762.89,14,2,46,6,974.46,0.78,0,0,4.2,3,3,UPI,grocery,796,0,0.527,0.475,0.78,0
TXN101567,2026-09-03 06:34:38,320.18,6,3,18,5,655.8,0.49,0,0,4.5,1,1,DEBIT_CARD,ecommerce,320,0,0.097,0.337,0.35,0
TXN101568,2026-08-19 00:47:46,688.77,0,2,49,2,1919.8,0.36,0,0,1.2,0,0,DEBIT_CARD,travel,378,0,0.247,0.122,0.06,0
